日期,代码,名称,换手率,成交额,流通市值,首次封板时间,最后封板时间,涨跌幅,炸板次数,是否炸板,封板资金,所属行业,涨停原因类别
20251009,000878,云南铜业,7.606338024139404,2896828304,38529096793.71,101103,135248,10.011442184448242,3,是,,有色金属,
20251009,600547,山东黄金,1.8977102041244507,2954765904,156360819191.22,101105,111702,9.992372512817383,18,是,,贵金属,
20251009,002255,海陆重工,15.477452278137207,892141712,5862964913.17,101112,101112,10.059880256652832,0,否,,电源设备,
20251009,603077,和邦生物,8.748821258544922,1730944880,20223836677.12,101128,134704,10.096153259277344,6,是,,化学原料,
20251009,002533,金杯电工,6.009899616241455,481855408,8244755448.69,101133,101133,10.042552947998047,0,否,,电网设备,
20251009,002310,东方园林,5.443356990814209,632597216,11925301196.279999,101142,101142,10.077519416809082,0,否,,电力行业,
20251009,603286,日盈电子,8.817237854003906,480649216,5635706197.73,101813,101813,10.002252578735352,0,否,,汽车零部,
20251009,920284,灵鸽科技,26.012962341308594,663254624,2670512834.1499996,102542,135333,29.980213165283203,9,是,,专用设备,
20251009,688776,国光电气,6.705804347991943,701970112,10860018583.800001,103005,103335,20.0,1,是,,电子元件,
20251009,603061,金海通,7.327756881713867,410434432,5751120925.0,103010,103010,10.0,0,否,,半导体,
20251009,301292,海科新源,31.440244674682617,643316000,2157340887.92,103224,103224,20.018930435180664,0,否,,化学制品,
20251009,600353,旭光电子,9.14256477355957,1377729712,15274989660.369999,103250,112914,10.029850959777832,2,是,,电子元件,
20251009,000426,兴业银锡,4.198840141296387,2644882032,64226933687.52,103418,130603,10.003040313720703,3,是,,有色金属,
20251009,605389,长龄液压,2.4360570907592773,215945657,9187104959.2,103437,103437,10.001631736755371,0,否,,工程机械,
20251009,002084,海鸥住工,10.301445007324219,259544301,2591430456.8399997,103821,105642,10.13698673248291,1,是,,装修装饰,
20251009,002460,赣锋锂业,10.698135375976562,8465988352,80888763994.79,104042,145609,10.00328540802002,8,是,,能源金属,
20251009,003005,竞业达,9.223161697387695,257572221,2874786583.84,104509,104509,10.00971794128418,0,否,,互联网服,
20251009,002184,海得控制,17.988191604614258,655808992,3728162027.04,105324,110618,10.0,5,是,,专用设备,
20251009,300512,中亚股份,8.852438926696777,263645038,3115980061.7400002,105403,105403,19.974716186523438,0,否,,专用设备,
20251009,601168,西部矿业,4.229987144470215,2393963904,57668600000.0,111956,135826,10.0,19,是,,有色金属,
20251009,600078,澄星股份,3.6717941761016846,173810435,4936167814.45,130020,130020,10.044313430786133,0,否,,化肥行业,
20251009,001287,中电港,15.008973121643066,1551373120,10646182081.32,130300,130300,9.986443519592285,0,否,,贸易行业,
20251009,688122,西部超导,10.325879096984863,5044173312,50745293860.67,130542,145021,20.00307273864746,10,是,,有色金属,
20251009,600133,东湖高新,8.822029113769531,928219408,10854321927.5,130803,132254,10.054054260253906,1,是,,环保行业,
20251009,603257,中国瑞林,25.65227699279785,434072272,1741008000.0,131240,131240,10.006293296813965,0,否,,工程咨询,
20251009,600489,中金黄金,2.931764602661133,3393377840,116917179043.68001,131253,142253,9.986320495605469,7,是,,贵金属,
20251009,688083,中望软件,6.367778778076172,926513408,15455935613.58,133823,144138,20.0,3,是,,软件开发,
20251009,000571,新大洲A,5.907000541687012,261350119,4550216957.0,134057,134057,10.039369583129883,0,否,,煤炭行业,
20251009,600021,上海电力,6.004683017730713,3801420608,65573792055.600006,134110,135649,10.018903732299805,4,是,,电力行业,
20251009,600846,同济科技,3.7433881759643555,339532352,9465136967.4,140222,140222,10.0217866897583,0,否,,工程建设,
20251009,600875,东方电气,7.821151256561279,3289520816,42940347653.2,140424,144557,10.005184173583984,1,是,,电源设备,
20251009,600111,北方稀土,9.41150188446045,17490654976,192068448185.46002,141958,143104,10.0,1,是,,小金属,
20251009,601611,中国核建,4.055079936981201,1155460256,29354745224.88,142340,142340,10.056497573852539,0,否,,工程建设,
20251009,920396,常辅股份,29.248027801513672,520739488,1891739062.2899997,142406,142406,29.99301528930664,0,否,,通用设备,
20251009,603993,洛阳钼业,2.2593021392822266,6621689344,301548744379.52,143127,144100,10.0,6,是,,小金属,
20251009,000737,北方铜业,11.04299259185791,3591238160,33443690089.6,144006,145636,10.025062561035156,1,是,,有色金属,
20251009,601069,西部黄金,6.839687347412109,1938801168,29179627890.27,145122,145122,10.0,0,否,,贵金属,
20251009,300820,英杰电气,14.598201751708984,932448384,6914637687.76,145627,145627,20.007709503173828,0,否,,电源设备,
20251010,300692,中环环保,7.6945624351501465,300962704,4013900362.69,092500,093351,19.977426528930664,1,是,,环保行业,
20251010,600382,广东明珠,1.2761625051498413,60791783,4763639490.54,092501,092501,9.935897827148438,0,否,,钢铁行业,
20251010,601011,宝泰隆,4.360597610473633,270017392,6264223042.53,093223,093444,10.1010103225708,2,是,,煤炭行业,
20251010,600545,卓郎智能,7.645884990692139,426398576,5614044377.08,093252,101158,10.175437927246094,3,是,,专用设备,
20251010,603889,新澳股份,7.365417957305908,408243440,5592311845.68,093317,101841,10.070921897888184,6,是,,纺织服装,
20251010,601279,英利汽车,2.438906192779541,176293432,7294615530.999999,093416,093747,10.047846794128418,1,是,,汽车零部,
20251010,600626,申达股份,6.9083027839660645,356751888,5218579724.1,093424,130353,10.04672908782959,7,是,,汽车零部,
20251010,002631,德尔未来,5.868993759155273,262839702,4594783918.08,093454,093454,10.076045989990234,0,否,,装修建材,
20251010,600960,渤海汽车,9.273798942565918,475314544,5227835349.0,093532,100726,10.0,5,是,,汽车零部,
20251010,600322,津投城开,5.683737277984619,167283188,2985390000.0,093608,093608,10.204081535339355,0,否,,房地产开,
20251010,603839,安正时尚,6.123317241668701,221853038,3664704990.0,093621,095054,10.04672908782959,4,是,,纺织服装,
20251010,000753,漳州发展,5.477987289428711,422331536,7852530082.32,093921,095909,10.0,1,是,,汽车服务,
20251010,603530,神马电力,0.9895797967910767,155962302,16371900844.199999,094125,094125,9.994256973266602,0,否,,电网设备,
20251010,603156,养元饮品,2.9966812133789062,1254870112,43378753821.72,094205,144956,10.003195762634277,2,是,,食品饮料,
20251010,605169,洪通燃气,4.198176383972168,187770845,4543052800.0,094502,094502,10.0,0,否,,燃气,
20251010,002029,七 匹 狼,5.948395729064941,349040672,6068502346.08,094557,094557,10.012063026428223,0,否,,纺织服装,
20251010,002394,联发股份,5.962104797363281,229156654,3937618681.08,094657,094657,10.027100563049316,0,否,,纺织服装,
20251010,600403,大有能源,2.1095058917999268,211307610,10304401452.619999,094853,094853,9.948979377746582,0,否,,煤炭行业,
20251010,601992,金隅集团,3.070341110229492,472605360,15584875953.68,094911,094911,10.0,0,否,,水泥建材,
20251010,300877,金春股份,6.584113597869873,260854489,4211963145.0,095745,095745,20.0,0,否,,纺织服装,
20251010,000058,深 赛 格,3.7767744064331055,393534336,10654879810.28,095748,134039,9.959349632263184,2,是,,商业百货,
20251010,600234,科新发展,3.3701882362365723,89916346,2732843328.93,100839,100839,10.042283058166504,0,否,,房地产开,
20251010,600801,华新水泥,3.4216041564941406,911895504,27181253622.78,101348,134700,10.010881423950195,5,是,,水泥建材,
20251010,002082,万邦德,4.850590705871582,347078064,7430186742.46,102912,102912,9.991809844970703,0,否,,化学制药,
20251010,600167,联美控股,3.9328558444976807,808276912,21157558329.05,102933,142554,10.0,10,是,,公用事业,
20251010,603363,傲农生物,6.842482089996338,567848000,8581055005.62,103120,103120,10.040983200073242,0,否,,农牧饲渔,
20251010,600490,鹏欣资源,10.603310585021973,1623512192,15921044874.140001,103131,143034,10.055096626281738,12,是,,有色金属,
20251010,600268,国电南自,6.842878341674805,779409552,11775153561.75,103145,141130,10.009443283081055,1,是,,电网设备,
20251010,600215,派斯林,7.9378485679626465,274934176,3554548806.4,103328,104140,10.04243278503418,1,是,,通用设备,
20251010,002052,同洲电子,8.884936332702637,1001140208,11650642919.499998,104500,105145,10.026041030883789,1,是,,家电行业,
20251010,603192,汇得科技,4.637258529663086,147484378,3275306674.54,104855,104855,10.013973236083984,0,否,,化学制品,
20251010,600810,神马股份,6.807241916656494,771931344,11692179382.26,105007,110346,9.980806350708008,5,是,,化纤行业,
20251010,301120,新特电气,29.995140075683594,1106248448,3930783338.7400002,105842,105842,20.026700973510742,0,否,,电网设备,
20251010,002885,京泉华,12.923510551452637,587844224,4738225039.559999,110503,110503,10.026809692382812,0,否,,消费电子,
20251010,601126,四方股份,6.520161151885986,1167249360,18455504824.0,110556,143140,10.014655113220215,4,是,,电网设备,
20251010,002825,纳尔股份,9.41584300994873,252707669,2755282645.92,110657,110657,10.040983200073242,0,否,,塑料制品,
20251010,601606,长城军工,12.305551528930664,4055349328,34183580480.000004,111729,131259,9.997669219970703,2,是,,专用设备,
20251010,002208,合肥城建,12.226969718933105,851441520,7396407167.43,112251,112251,10.035842895507812,0,否,,房地产开,
20251010,002291,遥望科技,15.00684928894043,896858896,6240148841.8,130739,130739,9.954058647155762,0,否,,互联网服,
20251010,001206,依依股份,7.565104961395264,268143374,3648746621.52,130748,130748,10.0,0,否,,美容护理,
20251010,603878,武进不锈,10.587180137634277,616776944,6065187649.780001,130937,133537,9.969481468200684,5,是,,钢铁行业,
20251010,002919,名臣健康,6.528872489929199,279532016,4399419148.8,133227,133227,9.980172157287598,0,否,,游戏,
20251010,002549,凯美特气,18.318756103515625,2973925536,17198210625.84,135327,135327,10.008857727050781,0,否,,化学制品,
20251010,300260,新莱应材,27.87854766845703,4001902880,15719359044.25,135348,142024,20.004390716552734,2,是,,通用设备,
20251010,000006,深振业Ａ,8.403653144836426,1283165584,16118849508.24,142527,145357,10.046082496643066,1,是,,房地产开,
20251010,603036,如通股份,11.172974586486816,528652880,4894703154.0,145550,145550,10.0,0,否,,专用设备,
20251013,002474,榕基软件,7.230529308319092,281688544,3895822036.2999997,092500,092500,10.044978141784668,0,否,,互联网服,
20251013,301323,新莱福,8.373237609863281,355759440,4249594277.46,092500,094151,20.0,1,是,,塑料制品,
20251013,600010,包钢股份,8.156744956970215,7104522752,87552427220.73,092501,100119,9.842519760131836,1,是,,钢铁行业,
20251013,603690,至纯科技,2.8871541023254395,406336224,14073936187.5,092503,092503,9.997007369995117,0,否,,专用设备,
20251013,002338,奥普光电,4.760884761810303,723465520,15348000000.0,093121,093615,9.993120193481445,3,是,,仪器仪表,
20251013,000045,深纺织Ａ,4.802585601806641,318926560,6786774457.65,093327,093406,10.0,1,是,,光学光电,
20251013,603903,中持股份,5.730327129364014,191817554,3400855473.6,093610,094123,9.991743087768555,1,是,,环保行业,
20251013,600536,中国软件,10.706006050109863,4851356672,45844261334.3,093901,110043,10.0,4,是,,软件开发,
20251013,002701,奥瑞金,5.4313178062438965,856699136,16009360063.859999,094012,102030,10.017574310302734,1,是,,包装材料,
20251013,300935,盈建科,8.542141914367676,165058009,2034838592.8,094024,094024,20.014219284057617,0,否,,软件开发,
20251013,605188,国光连锁,3.2149152755737305,270737376,8675731295.0,094102,094102,10.0,0,否,,商业百货,
20251013,002952,亚世光电,6.891336917877197,187169672,2802143022.96,094527,094609,9.98953914642334,1,是,,光学光电,
20251013,002735,王子新材,26.649085998535156,1231118384,4728614778.599999,094839,095939,9.980430603027344,3,是,,包装材料,
20251013,301013,利和兴,44.80903625488281,3061167824,7172258080.2,094918,144218,20.012666702270508,4,是,,专用设备,
20251013,605588,冠石科技,14.377001762390137,677855776,4798255184.04,095132,130720,10.005027770996094,1,是,,半导体,
20251013,603610,麒盛科技,10.820996284484863,720566320,6805678452.88,095140,144145,9.98288631439209,9,是,,装修建材,
20251013,000417,合百集团,7.962954044342041,423695952,5429821333.47,095257,095257,9.936908721923828,0,否,,商业百货,
20251013,603026,石大胜华,6.018503189086914,631011360,10952827200.0,095543,095731,9.99389362335205,2,是,,化学制品,
20251013,000980,众泰汽车,8.86855411529541,1716869312,19924299145.079998,095551,130606,10.0,2,是,,汽车整车,
20251013,605598,上海港湾,5.192809581756592,360801616,7125252839.88,100344,100344,10.01876163482666,0,否,,工程建设,
20251013,600868,梅雁吉祥,15.080355644226074,851103488,5751390497.37,100508,144132,10.181818008422852,2,是,,电力行业,
20251013,002759,天际股份,23.70773696899414,2614433776,11476583350.63,102112,102112,9.985597610473633,0,否,,电池,
20251013,002513,蓝丰生化,43.06205368041992,983292528,2455714182.16,102451,102912,9.97624683380127,4,是,,农药兽药,
20251013,920509,同惠电子,17.40573501586914,604087552,3709010554.2000003,102602,102602,29.988229751586914,0,否,,电网设备,
20251013,002811,郑中设计,6.646097660064697,243211277,3861658251.0,102842,102842,10.0,0,否,,专业服务,
20251013,603257,中国瑞林,24.897626876831055,450918992,1877709000.0,103030,103030,10.007294654846191,0,否,,工程咨询,
20251013,603038,华立股份,11.471494674682617,596166800,5349361180.46,104149,134419,10.0,1,是,,装修装饰,
20251013,300779,惠城环保,9.121847152709961,2377945360,26895940235.52,104754,131833,20.0,9,是,,环保行业,
20251013,300127,银河磁体,16.892986297607422,1417767360,8941817263.6,105733,105733,20.012392044067383,0,否,,小金属,
20251013,600980,北矿科技,10.076802253723145,484678304,5000975950.08,110836,110836,9.995869636535645,0,否,,小金属,
20251013,002645,华宏科技,13.822134971618652,1280958896,9652678805.77,111600,111600,10.0,0,否,,环保行业,
20251013,002040,南 京 港,10.150104522705078,532384912,5520280047.2,130327,130327,9.970958709716797,0,否,,航运港口,
20251013,603516,淳中科技,7.105096340179443,2406517232,35996779528.11,131332,131714,10.000621795654297,1,是,,计算机设,
20251013,688401,路维光电,10.530070304870605,1113080160,11275222550.4,132828,134131,20.0,2,是,,半导体,
20251013,601069,西部黄金,6.3823347091674805,1802375472,29188499774.699997,133116,133116,9.99665641784668,0,否,,贵金属,
20251013,600206,有研新材,14.09511661529541,2804272288,20478125101.08,133817,133817,10.004547119140625,0,否,,小金属,
20251013,002407,多氟多,15.625264167785645,3361888128,22497068197.32,134330,134330,9.984151840209961,0,否,,化学制品,
20251013,600105,永鼎股份,21.974531173706055,4906520064,23815895324.579998,135259,135259,9.993247985839844,0,否,,通信设备,
20251013,600531,豫光金铅,10.137304306030273,1537138400,15896775306.06,135510,141322,10.037735939025879,1,是,,有色金属,
20251013,000962,东方钽业,4.933296203613281,638936560,13854896972.880001,135739,135739,9.996017456054688,0,否,,小金属,
20251013,301246,宏源药业,26.99582862854004,722372864,2831156247.5,140409,142439,20.013566970825195,3,是,,化学制药,
20251013,000831,中国稀土,11.017903327941895,6813013248,63821819332.98,141245,141245,10.005487442016602,0,否,,小金属,
20251013,600111,北方稀土,10.518829345703125,21455755776,208697751058.66,141651,141651,10.00381088256836,0,否,,小金属,
20251013,600259,广晟有色,10.395721435546875,2200330784,21817868763.499996,142257,145048,10.008481979370117,1,是,,小金属,
20251013,600363,联创光电,7.856255531311035,2352517584,31469367685.5,142452,144634,10.003170013427734,6,是,,光学光电,
20251013,688347,华虹公司,15.001867294311523,7626313728,55339830000.0,143438,144859,20.0,2,是,,半导体,
20251013,600353,旭光电子,11.552043914794922,1908910528,17297288888.33,145517,145517,10.015814781188965,0,否,,电子元件,
20251014,002171,楚江新材,2.4137938022613525,440941072,18267553440.4,092500,092500,10.00971794128418,0,否,,有色金属,
20251014,000833,粤桂股份,4.90733528137207,331075792,6746549126.62,092500,092500,9.985206604003906,0,否,,综合行业,
20251014,002370,亚太药业,1.8611804246902466,86600080,4652965387.2,092500,092500,10.052909851074219,0,否,,化学制药,
20251014,002911,佛燃能源,0.8609546422958374,153555471,17835489280.100002,093000,093000,10.023492813110352,0,否,,燃气,
20251014,600819,耀皮玻璃,2.0303285121917725,123123193,6143760070.740001,093202,093202,10.0401611328125,0,否,,玻璃玻纤,
20251014,002084,海鸥住工,8.902100563049316,251725679,2913747677.8399997,093227,093227,9.975668907165527,0,否,,装修装饰,
20251014,000981,山子高科,6.108246326446533,2706354160,45093307880.82,093254,093254,9.976798057556152,0,否,,汽车零部,
20251014,002775,文科股份,8.004204750061035,181882212,2319347044.92,093418,093418,10.067113876342773,0,否,,工程建设,
20251014,600067,冠城新材,3.311291456222534,154071113,4731673712.599999,093816,093816,10.032362937927246,0,否,,电网设备,
20251014,600843,上工申贝,21.30535125732422,1362354960,6442428082.900001,094011,142856,10.01602554321289,7,是,,专用设备,
20251014,002636,金安国纪,4.162417888641357,400029472,9778258129.5,094112,094112,10.024450302124023,0,否,,电子元件,
20251014,600537,亿晶光电,14.570830345153809,699607424,4853231573.799999,094611,131159,9.919570922851562,8,是,,光伏设备,
20251014,603848,好太太,2.6042263507843018,227100256,8905256088.43,095353,095353,9.990059852600098,0,否,,家用轻工,
20251014,002942,新农股份,3.3491876125335693,97951046,2999384214.98,095818,095818,10.015097618103027,0,否,,农药兽药,
20251014,000890,法尔胜,7.910620212554932,170305562,2214912722.88,100818,100818,10.0,0,否,,通用设备,
20251014,300950,德固特,20.454320907592773,701653664,3666504621.75,102306,102306,19.99408531188965,0,否,,专用设备,
20251014,600172,黄河旋风,24.767988204956055,1863833248,7746872402.5,102433,142414,9.963768005371094,3,是,,非金属材,
20251014,601579,会稽山,6.473315238952637,700863696,11142729625.16,102446,140313,9.98580265045166,3,是,,酿酒行业,
20251014,600403,大有能源,3.8497846126556396,432381312,11834521389.9,102632,105805,10.0,1,是,,煤炭行业,
20251014,002017,东信和平,8.512571334838867,1207737200,14664571096.960001,102757,102757,10.008703231811523,0,否,,通信设备,
20251014,001225,和泰机电,10.567835807800293,113608263,1098223950.6000001,103257,103257,10.010537147521973,0,否,,通用设备,
20251014,002629,仁智股份,7.013839244842529,201269763,3018459671.84,130157,130157,9.987030029296875,0,否,,采掘行业,
20251014,605055,迎丰股份,5.137113571166992,230755823,4743200000.0,132618,132618,10.0,0,否,,纺织服装,
20251014,000626,远大控股,2.1750614643096924,77999257,3692242098.93,132903,132903,10.060060501098633,0,否,,贸易行业,
20251014,600617,国新能源,5.989045143127441,346870704,5965823435.04,134248,144112,10.163934707641602,2,是,,燃气,
20251014,002696,百洋股份,4.9274678230285645,109858596,2287890724.32,134439,134439,9.967845916748047,0,否,,农牧饲渔,
20251015,002560,通达股份,9.11214542388916,340564400,3741251376.52,092500,093918,9.986684799194336,1,是,,电网设备,
20251015,603778,国晟科技,2.203397750854492,55808918,2532857139.48,092502,092502,10.055866241455078,0,否,,光伏设备,
20251015,600748,上实发展,2.1493330001831055,207342954,9683955183.0,093039,094245,10.06289291381836,3,是,,房地产开,
20251015,002689,远大智能,3.0461411476135254,135293196,4484519553.2,093054,093054,9.974424362182617,0,否,,专用设备,
20251015,000572,海马汽车,10.936470031738281,1153125408,10658222404.83,093157,100257,10.0,3,是,,汽车整车,
20251015,600960,渤海汽车,4.078965663909912,234957637,5817154970.16,093206,093206,10.071942329406738,0,否,,汽车零部,
20251015,003041,真爱美家,2.6590569019317627,89674114,3413743830.0,093403,093403,10.008818626403809,0,否,,纺织服装,
20251015,600162,香江控股,3.4921538829803467,255610851,7484723299.38,093505,093505,10.096153259277344,0,否,,房地产开,
20251015,600626,申达股份,3.7795398235321045,206835991,5595292485.5,094132,094132,10.0217866897583,0,否,,汽车零部,
20251015,603232,格尔软件,6.171628952026367,231806549,3791006918.05,094401,094425,10.0,1,是,,软件开发,
20251015,002870,香山股份,3.294430732727051,159635908,4972758524.8,094609,094609,10.014265060424805,0,否,,汽车零部,
20251015,600496,精工钢构,4.562066555023193,375528400,8398325596.78,094756,094756,9.895833969116211,0,否,,水泥建材,
20251015,301365,矩阵股份,26.368648529052734,277277984,1098495000.0,094830,094830,20.0,0,否,,装修装饰,
20251015,002474,榕基软件,14.22285270690918,584046096,4283281176.15,095218,095218,9.945504188537598,0,否,,互联网服,
20251015,002279,久其软件,9.998873710632324,570431376,5804496015.15,095724,100324,10.029940605163574,1,是,,软件开发,
20251015,002940,昂利康,6.600144863128662,488920464,7633349240.400001,100212,100212,10.013350486755371,0,否,,化学制药,
20251015,600315,上海家化,3.3897886276245117,655985424,19662609915.0,100309,103730,10.00376033782959,2,是,,美容护理,
20251015,300111,向日葵,23.689334869384766,2336712464,10439278890.539999,100906,104600,19.970413208007812,3,是,,化学制药,
20251015,002885,京泉华,20.27728843688965,1069619232,5511765677.110001,101048,103409,10.0,1,是,,消费电子,
20251015,600481,双良节能,7.716552734375,973488496,13060186504.66,101150,101150,9.936908721923828,0,否,,光伏设备,
20251015,603222,济民健康,6.549440383911133,363793072,5760244046.55,101855,101855,10.03009033203125,0,否,,化学制药,
20251015,300436,广生堂,18.201940536499023,2868080704,16768685800.35,101930,111212,19.998043060302734,1,是,,化学制药,
20251015,300141,和顺电气,11.394183158874512,356448784,3357456856.7999997,103524,103524,20.036428451538086,0,否,,电网设备,
20251015,603307,扬州金泉,26.16411781311035,196378977,766020000.0,104152,112043,10.009765625,5,是,,纺织服装,
20251015,603917,合力科技,9.630838394165039,289009120,3067792000.0,104821,111421,10.014619827270508,2,是,,汽车零部,
20251015,605566,福莱蒽特,3.494075298309326,125823128,3709518800.0,105049,105049,10.00395393371582,0,否,,化学制品,
20251015,600513,联环药业,10.461912155151367,601756096,5966036043.0,111512,111512,10.0,0,否,,化学制药,
20251015,002779,中坚科技,3.5981545448303223,759955120,21883384053.3,112521,112521,10.001667022705078,0,否,,专用设备,
